Date,Hit Sentence,Country,Reach,Twitter Authority,Twitter Screen Name,Twitter Followers,Twitter Following,State
06-Jan-2022 09:42AM,RT @DeborahFSussex: @toryboypierce Desperate to justify the disaster that is Brexit....,United States,2279,6.0,Steven💙🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿#FBPE #FBPPR #FBPA #GTTO,2279.0,3383.0,Connecticut
16-Jan-2022 09:01AM,"RT @PoliticsPollss: If there was another referendum on Britain’s membership of the EU, how would you vote? #Brexit",United Kingdom,1725,6.0,Rochester Boy. 🇬🇧🇬🇧🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,1725.0,1697.0,England
19-Jan-2022 08:15AM,RT @philm1960: #Brexit still going well today https://t.co/BAqEs4IkdG,United Kingdom,5326,7.0,💙ewa 🇪🇺 #FBPE #FBPA #FBPPR 🕷 #RejoinEU,5326.0,5850.0,England
07-Mar-2022 07:37AM,"RT @Walkabout24: NATO, the NWO, the UN, the EU, WHO, the Great Reset are all the same, green globalist fascists.",Unknown,4429,7.0,Anti-Totalitarian ᏕᎯМ 🚛💜🌸🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,4429.0,4654.0,nan
09-Jan-2022 01:06PM,"RT @DMinghella: So the regime is effectively phasing out testing. What's next? Phasing out counting the sick? The dead? Deleting Covid, like Brexit, from all official communications?",Unknown,737,5.0,Thérèse💙,737.0,1217.0,nan
05-Mar-2022 05:01PM,"RT @Lizzieredhair: @BareLeft @Keir_Starmer No Let’s talk about 12years of Torys in power & their assault on British democracy, dirty money, political corruption, Putin funded disinformation in Brexit,UKIP, 2019 election aided and abetted by Murdoch Sun,Mail,Express,Telegraph!! What’s wrong with you? 🇺🇦",Unknown,271,5.0,jack forever # Defund the BBC 🇬🇧,271.0,77.0,nan
14-Feb-2022 08:01PM,@notsocontrover1 @williamtroiano3 @MigrationWatch Do one Wokey 🤡 🤡🤡🤡 EU reprobate!,United Kingdom,244,4.0,Graham Smith 🇬🇧,244.0,222.0,England
08-Mar-2022 08:32PM,@WasOnceLoved She would have been just great.We might have avoided Brexit and Johnson.,Unknown,5942,7.0,Laura Phelan,5942.0,6097.0,nan
13-Jan-2022 02:17PM,QT @Mike_Fabricant: https://t.co/OyWh7sL17D ; Check out those MPs calling for #Boris' resignation and how they campaigned back at the time of the #EUReferendum. Quite some correlation. There's Long Covid but it seems some also have Long Brexit.,Unknown,6362,7.0,SIR mexico1978RS 🇬🇧 🇮🇱👍,6362.0,6993.0,nan
22-Jan-2022 03:04AM,RT @AlastairMorgan: The M20 is currently the longest public lavatory in the world with a 17km long Brexit queue of lorries. The sunlit uplands' facilities are now visible from space!,United Kingdom,146,4.0,Shirley Kermer,146.0,412.0,England
10-Mar-2022 06:08PM,"RT @sonofr: Brexit, not the will of the people, the will of Putin.",United Kingdom,555,5.0,Ian McCormick,555.0,739.0,Scotland
15-Jan-2022 02:22PM,@DPJHodges @DavidJoBrexit I am sure the Queen is not at all bothered and most of the public isn’t.,Unknown,492,5.0,"JohnR 🇬🇧The People have Spoken, Democracy Rules",492.0,485.0,nan
03-Mar-2022 08:40AM,"QT @PaddyBriggs: Well, that puts him firmly back in his box. Bravo @PaddyBriggs ; The Brexiteer who lost can’t face the reality of his calamitous mistake https://t.co/vYW3Aay1VK",United Kingdom,774,5.0,Richard Smith. 🐝 🇬🇧🇪🇺 Happily Woke🌻🌻,774.0,1084.0,England
23-Feb-2022 01:15PM,"RT @FullFact: Boris Johnson has repeatedly claimed that Keir Starmer voted 48 times to take the UK back into the EU. This isn't true. The figure appears to include some votes which weren’t about whether the UK should be part of the EU, and most predated Brexit. https://t.co/V2e1z74qsd",United Kingdom,2196,6.0,Jenny,2196.0,2114.0,England
30-Jan-2022 07:53AM,RT @MrRobertBob1: Johnson going to Eastern Europe is irrelevant. He is irrelevant. The Tory gov is irrelevant. It's just another fridge for Johnson .,Unknown,1870,6.0,Janet O'Malley#FBPE#StrongerTogether2020,1870.0,2084.0,nan
09-Feb-2022 10:50AM,"RT @Haggis_UK: Anand Menon: The Public Accounts Cmte. are stating the obvious.. brexit will lessen our trade with the EU, b/c it will make it slower, more cumbersome & more expensive.. Govt need to be clear that trading with the EU means increased costs & paperwork are a price paid for brexit https://t.co/PZtWN0Xxw9",Unknown,25060,8.0,DCminx 🕊️🌍🔥🌱🌳,25060.0,27511.0,nan
28-Mar-2022 04:30PM,RT @JohnJCrace: Rishi Sunak has just told Treasury select committee that change in trading relationship was always going to have negative impact. Not sure that was part of the Brexit sales pitch,Unknown,128,4.0,Mrs Do-as-you-would-be-done-by 💙⭐️🌻🌻,128.0,171.0,nan
16-Jan-2022 10:23AM,"RT @sgathach200bc: I am Scottish. I voted for Brexit. I voted no in the 2014 Referendum. @NicolaSturgeon @theSNP have continually disrespected the winning side of these votes . Democracy in is dead. Whichever way you voted, this should alarm everyone.",Unknown,3993,7.0,Susan Hurst,3993.0,4383.0,nan
09-Mar-2022 08:42PM,RT @toryboypierce: Poll in #ukraine shows after #Zelensky that #Boris is the most popular politician and UK most popular country leaving US and EU trailing,United Kingdom,5824,7.0,Denise M.,5824.0,6360.0,England
07-Mar-2022 02:35PM,@EuroGuido The EU financing of the Ukrainian invasion continues apace...,France,6042,7.0,Joel,6042.0,4033.0,Normandy
08-Mar-2022 07:51PM,RT @RT_com: How NATO forgot about its promise not to expand to Eastern Europe and what did it lead to https://t.co/F9jfnNmve3,Unknown,2163,6.0,David brennan,2163.0,3263.0,nan
25-Mar-2022 07:59PM,RT @BeckettUnite: The UK has 7 (SEVEN) times more millionaire bankers than any other European country. Tax their wealth.,United Kingdom,2474,6.0,Dame I do not comply,2474.0,4793.0,England
27-Feb-2022 08:24AM,@Al_roar @TheGard15289561 @ron611087 Just blaming the EU for importing gas from Russia and saying how great we are for not doing so (we get most of our gas from Europe 🤪). Not sure if these people even think before tweeting their undying hatred.,United Kingdom,6449,7.0,#FBPE Don't call me Dave 🇪🇺 🇺🇦 #FBPPR #GTTO,6449.0,6704.0,England
05-Mar-2022 09:26AM,"RT @SnowiBee: You realize Boris will now go down in history as the PM who managed the pandemic, brexit and a war",Unknown,715,5.0,Charles 🩸💜🚚 🇬🇧,715.0,1171.0,nan
26-Feb-2022 01:43PM,RT @vincent36064321: As we see in a European country women and children flee who do we see fleeing to the UK on inflatables 95% men. RICHARD PENDLEBURY on the Polish border sees mothers and children https://t.co/Knj7Rnezpc via @MailOnline,Unknown,1098,6.0,Ady B,1098.0,1984.0,nan
03-Jan-2022 04:00PM,RT @matthud59: @UKEF But not much help if I want to export to Europe as easily as I used to be able to ……,United Kingdom,4643,7.0,Val Astles/Dowsing #FBPE #Rejoin🇪🇺#SODEM,4643.0,5101.0,Scotland
08-Feb-2022 02:25PM,RT @Andrew_Adonis: New “Brexit Opportunity” Eurostar train announced by Rees-Mogg https://t.co/wWjlnus1Qv,Unknown,268,4.0,Izabela El-Hallaoui,268.0,907.0,nan
09-Feb-2022 03:52PM,RT @MarkNuclearman: QT @PeterStefanovi2: The REAL round-up of today's British Prime Minister's Questions - so refreshing: ; At #PMQs today the Prime Minister gave us bull**** on the Economy Brexit NHS & Social care Nurses pay I’m sure @BBCNews will be all over it but just in case you know what to do.. https://t.co/i4VSy883nQ,Unknown,70,4.0,Mark Lawrence,70.0,45.0,nan
24-Mar-2022 09:30AM,RT @FaleroJr: @WenMaMa2 @SrvG_d @8_27J @01ota @keith0sta @Ecomemory1 @BFes56 @1hopz @AppSame @bdonesem @mickelodoole @duckusa @eva_girl4 @RnkSt7 @Pgh_Buz @mil_vet17 @TSH2_ @toypilaNews @TwinBus @TheGrayRider @KRSLUSA @brexit_blue @BrexitLondon @dugudichi @PAYthe_PIPER @Fly63_ @Chloe4Djt @Carmeli33392291 @CatalinaShadow @1HappyGirl_ @DannyMack100 @FelixAnchor__ @veronelle1 @PSwal807 https://t.co/mxGfFJVt42,United Kingdom,16567,8.0,Gordon,16567.0,16864.0,England
27-Feb-2022 05:41PM,"@StueyPhooey @WinstanN69 @afneil Not from Germany, they sent helmets that the Ukrainians had to collect themselves. The Swift sanctions have been delayed for days because of Germany, Italy and Hungary. Germany couldn’t be any more in bed with Russia. The EU has made itself look incompetent yet again.",United Kingdom,13,2.0,Jim Geezer,13.0,59.0,nan
10-Feb-2022 05:41AM,"RT @mrjamesob: If I was a refugee seeking asylum in Brexit Britain I think I would bring a cat with me in the hope that a fraction of the compassion, care & concern it would receive might rub off on me.",United Kingdom,536,5.0,Steve Austin #RejoinEU REFORM#PATH,536.0,704.0,England
02-Feb-2022 09:15PM,"@Antipolluters @13028survivor Hope she has applied for leave to stay, as per post-Brexit rules?",United States,87,3.0,Cranners,87.0,62.0,Virginia
13-Jan-2022 02:26PM,RT @Mike_Fabricant: Check out those MPs calling for #Boris' resignation and how they campaigned back at the time of the #EUReferendum. Quite some correlation. There's Long Covid but it seems some also have Long Brexit.,United Kingdom,256,4.0,Michael J Urch #DoNotComply,256.0,847.0,Wales
24-Jan-2022 02:13AM,"RT @BareReality: QT @mislavkolakusic: It’s astonishing that this needs saying. But it does. Well done and thank you @mislavkolakusic ; My address to Ursula von der Leyen (President of the @EU_Commission) in the @Europarl_EN: Your report on the human rights situation in the EU is fabricated and untrue, end insane divisions and discrimination against citizens. https://t.co/oBjfxIOQD1",United Kingdom,6011,7.0,Sally Bo 🇬🇧🇺🇸 STOP THE BOATS FFS! 🇬🇧🇺🇸,6011.0,6135.0,England
23-Feb-2022 08:03AM,RT @MarinaPurkiss: Would be nice if the sanctions Johnson imposed on Russia Were just a fraction as damaging as the sanctions he imposed on the UK via Brexit… https://t.co/45BowY5Dl7,United Kingdom,2861,6.0,TDoyle@Carasol 🇺🇦FBPUA🌄 🇬🇧🇪🇺 FBPEU FBPPA,2861.0,4997.0,England
04-Feb-2022 06:54AM,"@JTSmith1014 @lizRhod24749112 Unbelievable how millions can switch their allegiance to Ukip, The Brexit party in a European election but are too scared to do it in a general election. Change is definitely needed.",Unknown,742,5.0,"Brampton Boy, gone to the dogs.",742.0,1260.0,nan
19-Mar-2022 11:16AM,RT @WenMaMa2: @duckusa @keith0sta @Ecomemory1 @8_27J @SrvG_d @BFes56 @AppSame @4jax2 @SunIslandMusic @bdonesem @Army_WO_Pilot @mnrick4trump @eva_girl4 @RnkSt7 @Pgh_Buz @FaleroJr @mil_vet17 @TSH2_ @toypilaNews @_trump1_ @TheGrayRider @KRSLUSA @brexit_blue @BrexitLondon @PSwal807 @ACTforAmerica @Carmeli33392291 @Chloe4Djt @Chloe4Law @Chopstress @1HappyGirl_ @twnkltwinkle @Fly63_ @twk4usa .🚨🙋‍♀️ThankYouDearBro @duckusa LoveYouFollowYou_GreatPatriot❤️🇺🇸 AppreciateYourPrompt_RT_Reply😘🤟 #GodBless✝️StaySafeHavePeace☮️ ~:) @WenMaMa2 ✅RT/IFBAP✅ https://t.co/noDN3K9Hbz,United Kingdom,16509,8.0,Gordon,16509.0,16798.0,England
26-Mar-2022 11:07PM,RT @AliSalari1965: @michaeljohns @DAVIDCESAR3 @adrienne88888 @ClareMLopez @LoveAmerica615 @WordsmithWyle @auntieunion @elzeide @jjs92285 @Elisahe50385624 @cucojose @TwinBus @MccoolPatrician @PF_T45 @Carmeli33392291 @brexit_blue @KatsuhikoTsuda @white_arrow_uk @wkwkwaleed366 @VERTAIR7,United Kingdom,16596,8.0,Gordon,16596.0,16878.0,England
11-Feb-2022 04:38PM,"RT @russellmoore: Actually, as an addendum to my earlier post, do you know what Major and all the recent hoo ha is about? It's about stopping Boris before he successfully removes the pro-EU lobby's influence and control over UK politics and government once and for all! They are terrified...",Netherlands,12489,8.0,Busy Eating Crayons 🏴󠁧󠁢󠁷󠁬󠁳󠁿,12489.0,12585.0,nan
31-Jan-2022 10:01AM,"@guyverhofstadt Don't worry! Put on those 5,000 helmets - march with broomsticks on NATO exercises and you will be fine! Captain Manwaring and his Dad's Army put the EU to shame! No wonder why Putin is land grabbing - cos you lot are a soft touch in the head!",Unknown,11,1.0,Polaris,11.0,172.0,nan
31-Mar-2022 07:57PM,"RT @AnnieCshandbag: Refugees from the middle east have plenty of middle eastern countries to seek asylum in, they've no business coming to Europe. They're not compatible @gbnews",Unknown,207,4.0,James Damla 🎱 🇬🇧 🏴󠁧󠁢󠁥󠁮󠁧󠁿 👌,207.0,275.0,nan
08-Feb-2022 10:29PM,"@DanielFooksArt Just like the Tories are better without the far-right facist ERG element that promoted Brexit, Labour need to ditch the Corbyn/Momentum clique once and for all. Let them all go and sulk over their failed ideas and allow the grownups to get on with running the country and economy",United Kingdom,6730,7.0,Philip 🇪🇺 #RejoinEU #FBPE #FBPPR #FBPA,6730.0,6885.0,England
17-Jan-2022 07:57PM,"RT @Eddystone506: No amount of bedwetting by leave voters about hypothetical distortions in EU democracy can mask the fact that the UK parliament has caused far, far more damage to this country than the EU ever did",Unknown,759,5.0,C Bowyer,759.0,835.0,nan
24-Mar-2022 09:00AM,RT @anthea_bailey: @acgrayling Proof not lies please. Brexit is the best thing to happen to the U.K. since the corrupt EU was created.,United Kingdom,3493,7.0,Martin Hall,3493.0,5006.0,England
14-Mar-2022 07:43AM,@DavidJoBrexit It’s fake news. China denies this.,United States,1271,6.0,Stuart,1271.0,501.0,Connecticut
18-Jan-2022 07:52PM,"RT @KEdge23: Say what you like about Boris, but he respected the Brexit vote, the UK economy is the fastest growing in the G7, more people in work than pre-pandemic, England is the most open economy in Europe, and we led the majority of the world on securing vaccines and rolling them out.",Cameroon,4282,7.0,"Q Mac: Donald & Boris, All Vets",4282.0,4431.0,South
17-Feb-2022 03:21PM,"RT @talkRADIO: UK voters did not understand what they were voting for when they backed Brexit in 2016, the European Parliament has said. If there was a referendum tomorrow, how would you vote?",United Kingdom,4911,7.0,Jenny stiles,4911.0,5583.0,England
05-Mar-2022 12:05PM,"QT @RozWilson7: This is a parody account surely! A bizarre appraisal of the role of UK in the Ukrainian war, especially inview of Russian infiltration in British government. Johnson's reputation will be finally trashed when full extent of Russian money in Tory party is revealed. ; If the EU wants to unite to take on Putin it needs to do it under the leadership of the UK, not Brussels.",United Kingdom,5563,7.0,DAVE FAIRWEATHER #3.5% #FBPE #STILLEUROPEAN,5563.0,5564.0,England
26-Feb-2022 09:03PM,QT @Emms2021: Exactly. We should be ashamed. ; It speaks volumes when the poorest countries in Europe are welcoming Ukraine people with open arms and England tells them they can only come with the relevant visa,United Kingdom,439,5.0,Tony,439.0,720.0,England
24-Mar-2022 08:54AM,"RT @Froggy_Joe: @mrjamesob Strange that @Keir_Starmer didn't use this at PMQs, also when BJ said it was an EU law, that could have been changed when they brought EU laws into UK statute. Very strange how people are running scared of hitting BJ with difficult questions.",Canada,773,5.0,Baron neil von runkel,773.0,1191.0,British Columbia
12-Feb-2022 03:33PM,RT @Norther98293017: Ask yourself this: if Keir Starmer was alleged have to have broken lockdown rules would the media hound him 24x7 for weeks on end trying to get him to resign? It's Brexit still.,United Kingdom,1198,6.0,BestofBritish,1198.0,2057.0,nan
06-Jan-2022 04:16PM,RT @inmarshall1001: Personally I don't see much breakthrough as the EU has said it will not remove the ECJ jurisdiction and will also want checks on goods The UK MUST eliminate the ECJ and ALL checks on goods in OUR internal market Trigger article 16 a no brainer,United Kingdom,376,5.0,Billie Harris,376.0,534.0,England
12-Mar-2022 09:16AM,RT @HRHChipshop: I wonder if the EU and US are wary of sharing any intelligence/plans with Johnson because they see him as a security threat?,Unknown,1993,6.0,#FBNHS💙proudly woke 🧡#johnsonout,1993.0,2894.0,nan
