Timestamp,Embedded_text,Comments,Likes,Retweets,UserScreenName
2022-05-13T22:14:42.000Z,"It's rarely lost on me as someone who covers climate change that our failure to fund and build things to protect our people from the effects of warming should come as no surprise when we can't even provide for the basic dignity and safety for our disabled and elderly neighbors.
1
2
17",1,2,17,Alexander Kaufman
2022-05-12T22:47:23.000Z,"Question for anti-vaxxers, anti-maskers, freedumb-lovers, climate change-deniers, supply side-economists, LNP/UAP/Hanson-voters, if evidence and reason is not how you choose beliefs, how do you choose them?
What belief-sorting system do you use?
Is it just a random arse-grab?
1
9
14",1,9,14,Michael Woodrow
2022-03-05T23:26:04.000Z,"Didn't they say climate change was the biggest threat to the USA?
5
3
34",5,3,34,Sam Girgis
2022-07-09T23:33:54.000Z,"Replying to 
@lokeshbisht_
 @jayeshforreal3
 and 
@AAPNareshBalyan
Consuming 1800 units of electricity in a month is blatant extravagance and morally criminal for all the climate change crisis the world faces if they are just two people living in there.
2
19",nan,2,19,Professor
2022-07-16T18:11:15.000Z,"I’ve asked this question a zillion times this year. Can’t get an answer. Maybe you guys have had received some data. So, what does the data from the past 3 year of pandemic show in terms of climate change? What was the positive effect of airline/transport/industry shutdown?
13
12
59",13,12,59,Teresa
2022-05-05T22:40:03.000Z,"What a success! Thank you to all of the Ministers, MLAs, and key government officials that met with our youth delegates yesterday to hear their concerns about climate change, biodiversity loss, and upholding Indigenous rights. #bcpoli
5
14",nan,5,14,CPAWS BC
2022-04-10T22:01:56.000Z,"Absolutely. It’s insane that NZ still hasn’t followed the science and adopted this technology. If you take climate change seriously and adapting to it then this is the way forward.
Quote Tweet
RNZ News
@rnz_news
 · Apr 10
Call for review of genetically modified tech regulation in NZ https://rnz.co.nz/news/business/465051/call-for-review-of-genetically-modified-tech-regulation-in-nz…
2
3
7",2,3,7,Richard Singula Libertas/ Libertatis.
2022-03-26T21:56:26.000Z,"Replying to 
@blaktron
They are desperately trying to find a credible argument that Bitcoin is a solution to climate change. Lol.
10
1
21",10,1,21,Frances Schadenfreude Cassandra
2022-07-13T10:42:50.000Z,"Why should #investors care more about water? In our latest podcast, Helga Birgden discusses why water-related risks and opportunities should be considered as part of climate change #investing. https://bit.ly/3axN6Yy #ESG #investments
From 
Mercer Investments",nan,nan,nan,Julien S. Halfon
2022-02-08T21:15:34.000Z,"The US has contributed hugely towards humanity’s progress.

But it’s also done lots of damage.

- Responsible for 25% of historical carbon emissions. Poor countries bear the brunt of climate change.
- It’s started needless wars and destabilized the Middle East & other regions.
8
3
23",8,3,23,Nick Hedley
2022-03-03T22:33:32.000Z,"Amazing piece by 
@naacpmd_ecj
's Staci Hartwell! 
Grid modernization will create good jobs AND fight climate change. 
#MDGA22 #GRIDAct
marylandmatters.org
Opinion: Modernizing the Electric Grid Isn’t Just About Wires - Maryland Matters
The grid modernization process needs to consider other issues such as creating jobs, establishing fair labor standards and promoting racial equity.
7
7",nan,7,7,CCAN Action Fund
2022-01-24T22:27:09.000Z,"2. An ecological catastrophe.

Pollution, deforestation mostly due to animal agriculture, logging, mining, road-building, disease, industrial fishing, abrupt climate change, etc,..all causing rapid extinction. 

Economic system change now. 

Thread :
Quote Tweet
Ben See
@ClimateBen
 · Sep 13, 2021
BREAKING: Earth's 8.7 million species call for immediate system change
Show this thread
3
26
77",3,26,77,Ben See
2022-05-07T23:29:11.000Z,"After the polls closed earlier, 
@trippjohnson88
 & 
@meiyenireland
 kindly hosted me at North Forest Hills Park. Neighbors braved the rain & under the shelter, we had a good time discussing public edu, climate change & healthcare. Isaiah had his 1st Oreo. Shh! Don’t tell his twin!
17",nan,nan,17,Allen Buansi
2022-02-09T23:54:48.000Z,"Adressing climate change is a global challenge, and we can only be succesful when working together. With Special Envoy Jennifer Morgan 
@climatemorgan
, internat'l climate change related work&cooperation gets a higher priority in German Foreign Policy. 
#germanyinphl
#climatechange
Quote Tweet
GermanForeignOffice
@GermanyDiplo
Germany government organization
 · Feb 9
""Jennifer Morgan joins the Federal Foreign Office on March 1 as Special Envoy for International Climate Action. She will direct our foreign climate policy, expand partnerships with other countries & lead dialogue with civil society. Welcome on board @Climatemorgan!"" @ABaerbock
1
8",1,nan,8,Ambassador Anke Reiffenstuel
2022-05-01T21:29:54.000Z,"This is the well known Iraqi conservationist 
@itsMahdiLaith
 talking about these crazy dust storms hitting Baghdad thanks to climate change & desertification- Iraq is on the frontline of climate change. He has a huge account on insta & is a wealth of knowledge on Iraqi wildlife
Quote Tweet
Mahdi Laith | مهدي ليث
@itsMahdiLaith
 · May 1
#التغيير_المناخي يهدد العالم والعراق! #التصحر و #ارتفاع_الحرارة و عدم وجود #التشجير تهدد مستقبل العراق! #ClimateAction #climatechange
7
23",nan,7,23,Ella Al-Shamahi
2022-04-21T22:38:15.000Z,"The latest IPCC tactic is to convince individuals live a frugal and diminished life. This will not affect the wealthy, just you. The IPCC is petulant after losing ground to Covid and now the war in Ukraine. With luck, this entire farce on climate change will die a quick death.
31
229
536",31,229,536,Peter Clack
2022-06-22T21:39:53.000Z,"“ “But climate change is not only a morality tale of that kind, and how we regard the near-term future is not a simple, binary choice between two mood-affiliation poles — good news and bad, optimism and pessimism, damage or resilience.”
1
7
56",1,7,56,David Wallace-Wells
2022-03-29T23:24:06.000Z,"Canada’s new 2030 emissions reduction plan:  many strong signals to companies that will bolster investor action in climate change. Read our quick take here: https://share.ca/blog/2030-emissions-reduction-plan/… #ClimateAction #ESG 
@share_ca
share.ca
SHARE's early review of the 2030 Emissions Reduction Plan
Highlights from the launch of Canada's 2030 Emissions Reduction Plan, outlining impacts on oil & gas and sustainable finance.
10
8",nan,10,8,Jennifer Story
2022-03-30T23:38:21.000Z,"Replying to 
@GGretchenmobley
 and 
@TParaclete
 remember the days when we didn't think about race or aberrant sexual behaviors or fake climate change. We were just healthy happy children.  for them today. Our society is so depraved.
3
51",nan,3,51,Kat Ken
2022-07-10T22:40:59.000Z,"Replying to 
@JoeBiden
Which Republican obstructed the Keystone XL Pipeline and has taken an active stance against meat production and consumption to weaken climate change?
1
28",1,nan,28,Tendo
2022-02-08T23:53:58.000Z,"This is just so tiring… Things we should see federal action on before the religious right tries to legalise discrimination:

Climate change
Wealth inequality
Climate Change
Aged care
CLIMATE CHANGE
Asylum seekers
CLIMATE CHANGE!!!
Indigenous issues
#ClimateChange

#auspol
Quote Tweet
ABC Politics
@politicsabc
 · Feb 9
#ANALYSIS Scott Morrison is in a flying rush this week and religious discrimination bill is next on his list, writes @David_Speers https://ab.co/34LbnHi #auspol
1
3",nan,1,3,Scott Jones
2022-01-30T22:16:26.000Z,"Replying to 
@Boydist
 @RobertS43498353
 and 6 others
Not understanding is a virtue (your proper handle), ALL OF YOUR POINTS ARE ADDRESSED IN THE PEER-REVIEWED LITERATURE AND THE LASTEST IPCC REPORTS. Climate change is not being discussed on Twitter or Facebook as if this is where the cutting edge science is. Get a life.
2",nan,nan,2,Jeffrey Harvey
2022-07-12T07:19:23.000Z,"Did you know that the owners of much of the media have been lying to the public - playing down/ denying the danger of climate change - because they don’t want the rich to have to pay to fix it. They’ve broken nature and the world, all for money. #heatwave https://thelondoneconomic.com/news/daily-mail-telegraph-climate-change-articles-accurate-286537/amp/…
5
10
30",5,10,30,Matthew Todd
2022-03-14T22:01:50.000Z,"""Hi are you not doom scrolling today? Have you considered looking up hashtags on [climate change/pandemics/war/brexit]?""

""Remember to clench your teeth""

""It's time to hunch forward and read about inter-factional war between the different elements of Labour for 5 hours""
3
29",3,nan,29,Rob Manuel
2022-02-26T23:26:22.000Z,"The Feds want to inflate the cost of electricity for you guessed it, to fight climate change.
7
7
41",7,7,41,Matt Anacrust (Taxinated)
2022-04-01T22:13:41.000Z,"The IPCC Assessment Report on climate change mitigation will be released on Monday. A great many people worked hard on this over the last 4 years - and in approval sessions over the last 2 weeks. 
Join us at 
@ANU_ICEDS
 seminar on Wednesday https://iceds.anu.edu.au/news-events/events/new-ipcc-climate-change-mitigation-report-how-can-we-limit-global-warming…
16
35",nan,16,35,Frank Jotzo
2022-05-28T23:03:23.000Z,"Before elites get on the world stage shouting about climate change they should have to show their Carbon Footprint #ClimateAction 
@CBCNews
 @CTVNews
1
4
9",1,4,9,Randy Take no Prisoners
2022-04-27T23:39:01.000Z,"Climate change is not just a big problem that is sitting there, that we hope media and governments will address at some point 

Climate change is getting worse and worse and worse every single day
1
3
40",1,3,40,𝔻𝕖𝕖𝕣𝕙𝕠𝕠𝕗
2022-03-10T23:21:43.000Z,"To truly address climate change, we need to change the very systems we live and work in.

http://cosphere.net, by 
@KaiChanUBC
 & collaborators, is seeking young activists & folks who can articulate the science of sustainability to join their community: 
https://news.ubc.ca/2022/03/10/overshoot-day/…
1
6
10",1,6,10,UBC IRES
2022-07-17T14:05:07.000Z,"An interesting theory showing our earth’s relationship with the sun is the primary influence on our climate
sott.net
NASA admits climate change occurs because of changes in Earth's...
For more than 60 years, the National Aeronautics and Space Administration (NASA) has known that the changes occurring to planetary weather patterns are completely natural and normal. But the space...
122
708
1,387",122,708,"1,387",Dr. Urso
2022-04-11T23:45:15.000Z,"Climate Change is real. How much humanity can change its behavior to alleviate its impact is another story.
Quote Tweet
The Associated Press
@AP
 · Apr 11
Portland, Oregon, received its first measurable snowfall in April in recorded history on Monday. http://apne.ws/GALeR81
5
13
17",5,13,17,"Bro. Matthew Kummernuss, 32º"
